Beach Name,Water Temperature,Turbidity,Transducer Depth,Wave Height,Wave Period,Measurement Timestamp,Battery Life,Measurement ID,Measurement Timestamp Label
Ohio Street Beach,23.6,1.12,,0.187,3,07/22/2017 12:00:00 PM,12.2,OhioStreetBeach201707221200,07/22/2017 12:00 PM
Ohio Street Beach,24.4,1.71,,0.187,3,07/22/2017 01:00:00 PM,12.2,OhioStreetBeach201707221300,07/22/2017 1:00 PM
Ohio Street Beach,24.4,1.47,,0.187,3,07/22/2017 02:00:00 PM,12.2,OhioStreetBeach201707221400,07/22/2017 2:00 PM
Ohio Street Beach,24.4,1.5,,0.187,3,07/22/2017 03:00:00 PM,12.2,OhioStreetBeach201707221500,07/22/2017 3:00 PM
Ohio Street Beach,24.1,1.59,,0.187,3,07/22/2017 04:00:00 PM,12.2,OhioStreetBeach201707221600,07/22/2017 4:00 PM
Ohio Street Beach,23.9,1.79,,0.187,3,07/22/2017 05:00:00 PM,12.2,OhioStreetBeach201707221700,07/22/2017 5:00 PM
Ohio Street Beach,23.9,1.8,,0.187,3,07/22/2017 06:00:00 PM,12.2,OhioStreetBeach201707221800,07/22/2017 6:00 PM
Ohio Street Beach,23.7,1.77,,0.187,3,07/22/2017 07:00:00 PM,12.2,OhioStreetBeach201707221900,07/22/2017 7:00 PM
Ohio Street Beach,23.7,2.01,,0.187,3,07/22/2017 08:00:00 PM,12.2,OhioStreetBeach201707222000,07/22/2017 8:00 PM
Ohio Street Beach,23.6,1.7,,0.187,3,07/22/2017 09:00:00 PM,12.2,OhioStreetBeach201707222100,07/22/2017 9:00 PM
Ohio Street Beach,23.5,1.85,,0.187,3,07/22/2017 10:00:00 PM,12.2,OhioStreetBeach201707222200,07/22/2017 10:00 PM
Ohio Street Beach,23.4,1.5,,0.187,3,07/22/2017 11:00:00 PM,12.1,OhioStreetBeach201707222300,07/22/2017 11:00 PM
Ohio Street Beach,23.4,1.64,,0.187,3,07/23/2017 12:00:00 AM,12.1,OhioStreetBeach201707232400,07/23/2017 12:00 AM
Ohio Street Beach,23.2,1.77,,0.187,3,07/23/2017 03:00:00 AM,12.1,OhioStreetBeach201707230300,07/23/2017 3:00 AM
Ohio Street Beach,23.2,1.74,,0.187,3,07/23/2017 04:00:00 AM,12.1,OhioStreetBeach201707230400,07/23/2017 4:00 AM
Ohio Street Beach,23.1,1.38,,0.187,3,07/23/2017 05:00:00 AM,12.1,OhioStreetBeach201707230500,07/23/2017 5:00 AM
Ohio Street Beach,23.1,1.29,,0.187,3,07/23/2017 06:00:00 AM,12.1,OhioStreetBeach201707230600,07/23/2017 6:00 AM
Ohio Street Beach,23.1,1.26,,0.187,3,07/23/2017 07:00:00 AM,12.1,OhioStreetBeach201707230700,07/23/2017 7:00 AM
Ohio Street Beach,23.4,1.29,,0.187,3,07/23/2017 08:00:00 AM,12.1,OhioStreetBeach201707230800,07/23/2017 8:00 AM
Ohio Street Beach,23.6,1.4,,0.187,3,07/23/2017 09:00:00 AM,12.1,OhioStreetBeach201707230900,07/23/2017 9:00 AM
Ohio Street Beach,24.2,1.16,,0.187,3,07/23/2017 10:00:00 AM,12.1,OhioStreetBeach201707231000,07/23/2017 10:00 AM
Ohio Street Beach,25.5,1.5,,0.187,3,07/23/2017 02:00:00 PM,12,OhioStreetBeach201707231400,07/23/2017 2:00 PM
Ohio Street Beach,25.3,1.82,,0.187,3,07/23/2017 03:00:00 PM,12,OhioStreetBeach201707231500,07/23/2017 3:00 PM
Ohio Street Beach,25.2,2.19,,0.187,3,07/23/2017 04:00:00 PM,12,OhioStreetBeach201707231600,07/23/2017 4:00 PM
Ohio Street Beach,25.1,1.68,,0.187,3,07/23/2017 05:00:00 PM,12,OhioStreetBeach201707231700,07/23/2017 5:00 PM
Ohio Street Beach,25,1.44,,0.187,3,07/23/2017 06:00:00 PM,12,OhioStreetBeach201707231800,07/23/2017 6:00 PM
Ohio Street Beach,24.9,1.39,,0.187,3,07/23/2017 07:00:00 PM,12,OhioStreetBeach201707231900,07/23/2017 7:00 PM
Ohio Street Beach,24.8,1.43,,0.187,3,07/23/2017 08:00:00 PM,12,OhioStreetBeach201707232000,07/23/2017 8:00 PM
Ohio Street Beach,24.7,1.59,,0.187,3,07/23/2017 09:00:00 PM,12,OhioStreetBeach201707232100,07/23/2017 9:00 PM
Ohio Street Beach,24.5,1.63,,0.187,3,07/23/2017 10:00:00 PM,12,OhioStreetBeach201707232200,07/23/2017 10:00 PM
Ohio Street Beach,24.3,1.81,,0.187,3,07/23/2017 11:00:00 PM,12,OhioStreetBeach201707232300,07/23/2017 11:00 PM
Ohio Street Beach,24.2,1.86,,0.187,3,07/24/2017 12:00:00 AM,12,OhioStreetBeach201707242400,07/24/2017 12:00 AM
Ohio Street Beach,23.9,3.22,,0.187,3,07/24/2017 01:00:00 AM,12,OhioStreetBeach201707240100,07/24/2017 1:00 AM
Ohio Street Beach,23.5,2.49,,0.187,3,07/24/2017 02:00:00 AM,12,OhioStreetBeach201707240200,07/24/2017 2:00 AM
Ohio Street Beach,22.9,3.22,,0.187,3,07/24/2017 03:00:00 AM,11.9,OhioStreetBeach201707240300,07/24/2017 3:00 AM
Ohio Street Beach,22.7,3.54,,0.187,3,07/24/2017 04:00:00 AM,11.9,OhioStreetBeach201707240400,07/24/2017 4:00 AM
Ohio Street Beach,22.8,8.17,,0.187,3,07/24/2017 05:00:00 AM,11.9,OhioStreetBeach201707240500,07/24/2017 5:00 AM
Ohio Street Beach,22.6,5.3,,0.187,3,07/24/2017 06:00:00 AM,11.9,OhioStreetBeach201707240600,07/24/2017 6:00 AM
Ohio Street Beach,22.4,4.94,,0.187,3,07/24/2017 07:00:00 AM,11.9,OhioStreetBeach201707240700,07/24/2017 7:00 AM
Ohio Street Beach,22.4,5.83,,0.187,3,07/24/2017 08:00:00 AM,11.9,OhioStreetBeach201707240800,07/24/2017 8:00 AM
Ohio Street Beach,22.5,6.81,,0.187,3,07/24/2017 09:00:00 AM,11.9,OhioStreetBeach201707240900,07/24/2017 9:00 AM
Ohio Street Beach,22.6,5.64,,0.187,3,07/24/2017 10:00:00 AM,11.9,OhioStreetBeach201707241000,07/24/2017 10:00 AM
Ohio Street Beach,22.6,6.58,,0.187,3,07/24/2017 11:00:00 AM,11.9,OhioStreetBeach201707241100,07/24/2017 11:00 AM
Ohio Street Beach,22.7,6.62,,0.187,3,07/24/2017 12:00:00 PM,11.9,OhioStreetBeach201707241200,07/24/2017 12:00 PM
Ohio Street Beach,22.8,4.96,,0.187,3,07/24/2017 01:00:00 PM,11.9,OhioStreetBeach201707241300,07/24/2017 1:00 PM
Ohio Street Beach,22.9,5.9,,0.187,3,07/24/2017 02:00:00 PM,11.9,OhioStreetBeach201707241400,07/24/2017 2:00 PM
Ohio Street Beach,23,5.31,,0.187,3,07/24/2017 03:00:00 PM,11.9,OhioStreetBeach201707241500,07/24/2017 3:00 PM
Ohio Street Beach,23.1,4.81,,0.187,3,07/24/2017 04:00:00 PM,11.9,OhioStreetBeach201707241600,07/24/2017 4:00 PM
Ohio Street Beach,23.2,3.92,,0.187,3,07/24/2017 05:00:00 PM,11.9,OhioStreetBeach201707241700,07/24/2017 5:00 PM
Ohio Street Beach,23.2,4.57,,0.187,3,07/24/2017 06:00:00 PM,11.9,OhioStreetBeach201707241800,07/24/2017 6:00 PM
Ohio Street Beach,23.3,6.28,,0.187,3,07/24/2017 07:00:00 PM,11.9,OhioStreetBeach201707241900,07/24/2017 7:00 PM
Ohio Street Beach,23.1,7.4,,0.187,3,07/24/2017 08:00:00 PM,11.8,OhioStreetBeach201707242000,07/24/2017 8:00 PM
Ohio Street Beach,22.9,6.14,,0.187,3,07/24/2017 09:00:00 PM,11.8,OhioStreetBeach201707242100,07/24/2017 9:00 PM
Ohio Street Beach,22.7,5.41,,0.187,3,07/24/2017 10:00:00 PM,11.8,OhioStreetBeach201707242200,07/24/2017 10:00 PM
Ohio Street Beach,22.7,6.19,,0.187,3,07/24/2017 11:00:00 PM,11.8,OhioStreetBeach201707242300,07/24/2017 11:00 PM
Ohio Street Beach,22.6,5.34,,0.187,3,07/25/2017 12:00:00 AM,11.8,OhioStreetBeach201707252400,07/25/2017 12:00 AM
Ohio Street Beach,22.5,3.53,,0.187,3,07/25/2017 01:00:00 AM,11.8,OhioStreetBeach201707250100,07/25/2017 1:00 AM
Ohio Street Beach,22.4,3.5,,0.187,3,07/25/2017 02:00:00 AM,11.8,OhioStreetBeach201707250200,07/25/2017 2:00 AM
Ohio Street Beach,22.3,3.57,,0.187,3,07/25/2017 03:00:00 AM,11.8,OhioStreetBeach201707250300,07/25/2017 3:00 AM
Ohio Street Beach,22.2,3.67,,0.187,3,07/25/2017 04:00:00 AM,11.8,OhioStreetBeach201707250400,07/25/2017 4:00 AM
Ohio Street Beach,22.2,2.83,,0.187,3,07/25/2017 05:00:00 AM,11.8,OhioStreetBeach201707250500,07/25/2017 5:00 AM
Ohio Street Beach,22.1,3.8,,0.187,3,07/25/2017 06:00:00 AM,11.8,OhioStreetBeach201707250600,07/25/2017 6:00 AM
Ohio Street Beach,22.2,2.77,,0.187,3,07/25/2017 07:00:00 AM,11.8,OhioStreetBeach201707250700,07/25/2017 7:00 AM
Ohio Street Beach,22.3,2.28,,0.187,3,07/25/2017 08:00:00 AM,11.8,OhioStreetBeach201707250800,07/25/2017 8:00 AM
Ohio Street Beach,22.5,2.06,,0.187,3,07/25/2017 09:00:00 AM,11.8,OhioStreetBeach201707250900,07/25/2017 9:00 AM
Ohio Street Beach,22.8,2.41,,0.187,3,07/25/2017 10:00:00 AM,11.8,OhioStreetBeach201707251000,07/25/2017 10:00 AM
Ohio Street Beach,23,2.42,,0.187,3,07/25/2017 11:00:00 AM,11.8,OhioStreetBeach201707251100,07/25/2017 11:00 AM
Ohio Street Beach,23.1,2.42,,0.187,3,07/25/2017 12:00:00 PM,11.8,OhioStreetBeach201707251200,07/25/2017 12:00 PM
Ohio Street Beach,23.7,2.8,,0.187,3,07/25/2017 01:00:00 PM,11.8,OhioStreetBeach201707251300,07/25/2017 1:00 PM
Ohio Street Beach,23.7,2.67,,0.187,3,07/25/2017 02:00:00 PM,11.8,OhioStreetBeach201707251400,07/25/2017 2:00 PM
Ohio Street Beach,23.9,2.51,,0.187,3,07/25/2017 03:00:00 PM,11.8,OhioStreetBeach201707251500,07/25/2017 3:00 PM
Ohio Street Beach,23.9,2.52,,0.187,3,07/25/2017 04:00:00 PM,11.8,OhioStreetBeach201707251600,07/25/2017 4:00 PM
Ohio Street Beach,23.7,2.21,,0.187,3,07/25/2017 05:00:00 PM,11.8,OhioStreetBeach201707251700,07/25/2017 5:00 PM
Ohio Street Beach,23.5,2.55,,0.187,3,07/25/2017 06:00:00 PM,11.8,OhioStreetBeach201707251800,07/25/2017 6:00 PM
Ohio Street Beach,23.4,2.04,,0.187,3,07/25/2017 07:00:00 PM,11.8,OhioStreetBeach201707251900,07/25/2017 7:00 PM
Ohio Street Beach,23.2,2.14,,0.187,3,07/25/2017 08:00:00 PM,11.8,OhioStreetBeach201707252000,07/25/2017 8:00 PM
Ohio Street Beach,23,2.04,,0.187,3,07/25/2017 09:00:00 PM,11.8,OhioStreetBeach201707252100,07/25/2017 9:00 PM
Ohio Street Beach,22.9,1.87,,0.187,3,07/25/2017 10:00:00 PM,11.8,OhioStreetBeach201707252200,07/25/2017 10:00 PM
Ohio Street Beach,22.8,1.75,,0.187,3,07/25/2017 11:00:00 PM,11.8,OhioStreetBeach201707252300,07/25/2017 11:00 PM
Ohio Street Beach,22.6,1.73,,0.187,3,07/26/2017 12:00:00 AM,11.8,OhioStreetBeach201707262400,07/26/2017 12:00 AM
Ohio Street Beach,22.6,1.79,,0.187,3,07/26/2017 01:00:00 AM,11.8,OhioStreetBeach201707260100,07/26/2017 1:00 AM
Ohio Street Beach,22.6,1.84,,0.187,3,07/26/2017 02:00:00 AM,11.8,OhioStreetBeach201707260200,07/26/2017 2:00 AM
Ohio Street Beach,22.5,1.62,,0.187,3,07/26/2017 03:00:00 AM,11.8,OhioStreetBeach201707260300,07/26/2017 3:00 AM
Ohio Street Beach,22.5,1.53,,0.187,3,07/26/2017 04:00:00 AM,11.7,OhioStreetBeach201707260400,07/26/2017 4:00 AM
Ohio Street Beach,22.5,1.53,,0.187,3,07/26/2017 05:00:00 AM,11.7,OhioStreetBeach201707260500,07/26/2017 5:00 AM
Ohio Street Beach,22.4,1.33,,0.187,3,07/26/2017 06:00:00 AM,11.7,OhioStreetBeach201707260600,07/26/2017 6:00 AM
Ohio Street Beach,22.3,1.39,,0.187,3,07/26/2017 07:00:00 AM,11.7,OhioStreetBeach201707260700,07/26/2017 7:00 AM
Ohio Street Beach,22.4,1.48,,0.187,3,07/26/2017 08:00:00 AM,11.7,OhioStreetBeach201707260800,07/26/2017 8:00 AM
Ohio Street Beach,22.5,1.45,,0.187,3,07/26/2017 09:00:00 AM,11.7,OhioStreetBeach201707260900,07/26/2017 9:00 AM
Ohio Street Beach,22.8,1.44,,0.187,3,07/26/2017 10:00:00 AM,11.7,OhioStreetBeach201707261000,07/26/2017 10:00 AM
Ohio Street Beach,23,1.57,,0.187,3,07/26/2017 11:00:00 AM,11.7,OhioStreetBeach201707261100,07/26/2017 11:00 AM
Ohio Street Beach,23.3,1.61,,0.187,3,07/26/2017 12:00:00 PM,11.7,OhioStreetBeach201707261200,07/26/2017 12:00 PM
Ohio Street Beach,23.6,1.82,,0.187,3,07/26/2017 01:00:00 PM,11.7,OhioStreetBeach201707261300,07/26/2017 1:00 PM
Ohio Street Beach,23.5,1.86,,0.187,3,07/26/2017 02:00:00 PM,11.7,OhioStreetBeach201707261400,07/26/2017 2:00 PM
Ohio Street Beach,23.2,1.74,,0.187,3,07/26/2017 03:00:00 PM,11.7,OhioStreetBeach201707261500,07/26/2017 3:00 PM
Ohio Street Beach,23.3,1.8,,0.187,3,07/26/2017 04:00:00 PM,11.7,OhioStreetBeach201707261600,07/26/2017 4:00 PM
Ohio Street Beach,23.2,1.95,,0.187,3,07/26/2017 05:00:00 PM,11.7,OhioStreetBeach201707261700,07/26/2017 5:00 PM
Ohio Street Beach,23.1,1.88,,0.187,3,07/26/2017 06:00:00 PM,11.7,OhioStreetBeach201707261800,07/26/2017 6:00 PM
Ohio Street Beach,23,2.08,,0.187,3,07/26/2017 07:00:00 PM,11.7,OhioStreetBeach201707261900,07/26/2017 7:00 PM
Ohio Street Beach,23,2.36,,0.187,3,07/26/2017 08:00:00 PM,11.7,OhioStreetBeach201707262000,07/26/2017 8:00 PM
Ohio Street Beach,23,1.87,,0.187,3,07/26/2017 09:00:00 PM,11.7,OhioStreetBeach201707262100,07/26/2017 9:00 PM
Ohio Street Beach,22.9,1.85,,0.187,3,07/26/2017 10:00:00 PM,11.7,OhioStreetBeach201707262200,07/26/2017 10:00 PM
Ohio Street Beach,22.8,1.91,,0.187,3,07/26/2017 11:00:00 PM,11.7,OhioStreetBeach201707262300,07/26/2017 11:00 PM
Ohio Street Beach,22.8,1.84,,0.187,3,07/27/2017 12:00:00 AM,11.7,OhioStreetBeach201707272400,07/27/2017 12:00 AM
Ohio Street Beach,22.7,1.97,,0.187,3,07/27/2017 01:00:00 AM,11.7,OhioStreetBeach201707270100,07/27/2017 1:00 AM
Ohio Street Beach,22.7,1.91,,0.187,3,07/27/2017 02:00:00 AM,11.7,OhioStreetBeach201707270200,07/27/2017 2:00 AM
Ohio Street Beach,22.7,1.82,,0.187,3,07/27/2017 03:00:00 AM,11.7,OhioStreetBeach201707270300,07/27/2017 3:00 AM
Ohio Street Beach,22.7,2.04,,0.187,3,07/27/2017 04:00:00 AM,11.7,OhioStreetBeach201707270400,07/27/2017 4:00 AM
Ohio Street Beach,22.7,1.75,,0.187,3,07/27/2017 05:00:00 AM,11.7,OhioStreetBeach201707270500,07/27/2017 5:00 AM
Ohio Street Beach,22.7,1.73,,0.187,3,07/27/2017 06:00:00 AM,11.7,OhioStreetBeach201707270600,07/27/2017 6:00 AM
Ohio Street Beach,22.7,1.64,,0.187,3,07/27/2017 07:00:00 AM,11.7,OhioStreetBeach201707270700,07/27/2017 7:00 AM
Ohio Street Beach,22.8,1.58,,0.187,3,07/27/2017 08:00:00 AM,11.7,OhioStreetBeach201707270800,07/27/2017 8:00 AM
Ohio Street Beach,22.9,1.64,,0.187,3,07/27/2017 09:00:00 AM,11.7,OhioStreetBeach201707270900,07/27/2017 9:00 AM
Ohio Street Beach,23,1.55,,0.187,3,07/27/2017 10:00:00 AM,11.7,OhioStreetBeach201707271000,07/27/2017 10:00 AM
Ohio Street Beach,23.1,1.39,,0.187,3,07/27/2017 11:00:00 AM,11.7,OhioStreetBeach201707271100,07/27/2017 11:00 AM
Ohio Street Beach,23.2,1.7,,0.187,3,07/27/2017 12:00:00 PM,11.7,OhioStreetBeach201707271200,07/27/2017 12:00 PM
Ohio Street Beach,23.3,1.91,,0.187,3,07/27/2017 01:00:00 PM,11.7,OhioStreetBeach201707271300,07/27/2017 1:00 PM
Ohio Street Beach,23.8,3.79,,0.187,3,07/27/2017 02:00:00 PM,11.7,OhioStreetBeach201707271400,07/27/2017 2:00 PM
Ohio Street Beach,23.7,4.45,,0.187,3,07/27/2017 03:00:00 PM,11.6,OhioStreetBeach201707271500,07/27/2017 3:00 PM
Ohio Street Beach,23.2,2.06,,0.187,3,07/27/2017 04:00:00 PM,11.6,OhioStreetBeach201707271600,07/27/2017 4:00 PM
Ohio Street Beach,23.3,2.78,,0.187,3,07/27/2017 05:00:00 PM,11.6,OhioStreetBeach201707271700,07/27/2017 5:00 PM
Ohio Street Beach,22.9,2.54,,0.187,3,07/27/2017 06:00:00 PM,11.6,OhioStreetBeach201707271800,07/27/2017 6:00 PM
Ohio Street Beach,22.8,3.59,,0.187,3,07/27/2017 07:00:00 PM,11.6,OhioStreetBeach201707271900,07/27/2017 7:00 PM
Ohio Street Beach,22.8,3.52,,0.187,3,07/27/2017 08:00:00 PM,11.6,OhioStreetBeach201707272000,07/27/2017 8:00 PM
Ohio Street Beach,22.8,4.42,,0.187,3,07/27/2017 09:00:00 PM,11.6,OhioStreetBeach201707272100,07/27/2017 9:00 PM
Ohio Street Beach,22.7,4.57,,0.187,3,07/27/2017 10:00:00 PM,11.6,OhioStreetBeach201707272200,07/27/2017 10:00 PM
Ohio Street Beach,22.6,4.13,,0.187,3,07/27/2017 11:00:00 PM,11.6,OhioStreetBeach201707272300,07/27/2017 11:00 PM
Ohio Street Beach,22.6,4.02,,0.187,3,07/28/2017 12:00:00 AM,11.6,OhioStreetBeach201707282400,07/28/2017 12:00 AM
Ohio Street Beach,22.5,3.38,,0.187,3,07/28/2017 01:00:00 AM,11.6,OhioStreetBeach201707280100,07/28/2017 1:00 AM
Ohio Street Beach,22.5,3.64,,0.187,3,07/28/2017 02:00:00 AM,11.6,OhioStreetBeach201707280200,07/28/2017 2:00 AM
Ohio Street Beach,22.5,4.72,,0.187,3,07/28/2017 03:00:00 AM,11.6,OhioStreetBeach201707280300,07/28/2017 3:00 AM
Ohio Street Beach,22.5,5.07,,0.187,3,07/28/2017 04:00:00 AM,11.6,OhioStreetBeach201707280400,07/28/2017 4:00 AM
Ohio Street Beach,22.5,4.1,,0.187,3,07/28/2017 05:00:00 AM,11.6,OhioStreetBeach201707280500,07/28/2017 5:00 AM
Ohio Street Beach,22.5,3.94,,0.187,3,07/28/2017 06:00:00 AM,11.6,OhioStreetBeach201707280600,07/28/2017 6:00 AM
Ohio Street Beach,22.4,4.15,,0.187,3,07/28/2017 07:00:00 AM,11.6,OhioStreetBeach201707280700,07/28/2017 7:00 AM
Ohio Street Beach,22.4,4.63,,0.187,3,07/28/2017 08:00:00 AM,11.6,OhioStreetBeach201707280800,07/28/2017 8:00 AM
Ohio Street Beach,22.6,4.75,,0.187,3,07/28/2017 09:00:00 AM,11.6,OhioStreetBeach201707280900,07/28/2017 9:00 AM
Ohio Street Beach,22.9,3.78,,0.187,3,07/28/2017 10:00:00 AM,11.6,OhioStreetBeach201707281000,07/28/2017 10:00 AM
Ohio Street Beach,23.3,4.69,,0.187,3,07/28/2017 11:00:00 AM,11.6,OhioStreetBeach201707281100,07/28/2017 11:00 AM
Ohio Street Beach,23.7,5.27,,0.187,3,07/28/2017 12:00:00 PM,11.6,OhioStreetBeach201707281200,07/28/2017 12:00 PM
Ohio Street Beach,24,4.61,,0.187,3,07/28/2017 01:00:00 PM,11.6,OhioStreetBeach201707281300,07/28/2017 1:00 PM
Ohio Street Beach,23.6,4.78,,0.187,3,07/28/2017 02:00:00 PM,11.6,OhioStreetBeach201707281400,07/28/2017 2:00 PM
Ohio Street Beach,23.7,4.65,,0.187,3,07/28/2017 03:00:00 PM,11.6,OhioStreetBeach201707281500,07/28/2017 3:00 PM
Ohio Street Beach,23.9,5.89,,0.187,3,07/28/2017 04:00:00 PM,11.6,OhioStreetBeach201707281600,07/28/2017 4:00 PM
Ohio Street Beach,23.8,5.77,,0.187,3,07/28/2017 05:00:00 PM,11.6,OhioStreetBeach201707281700,07/28/2017 5:00 PM
Ohio Street Beach,23.4,5.53,,0.187,3,07/28/2017 06:00:00 PM,11.6,OhioStreetBeach201707281800,07/28/2017 6:00 PM
Ohio Street Beach,23.3,6.4,,0.187,3,07/28/2017 07:00:00 PM,11.6,OhioStreetBeach201707281900,07/28/2017 7:00 PM
Ohio Street Beach,23.2,7.61,,0.187,3,07/28/2017 08:00:00 PM,11.6,OhioStreetBeach201707282000,07/28/2017 8:00 PM
Ohio Street Beach,23,6.99,,0.187,3,07/28/2017 09:00:00 PM,11.5,OhioStreetBeach201707282100,07/28/2017 9:00 PM
Ohio Street Beach,23,6.32,,0.187,3,07/28/2017 10:00:00 PM,11.5,OhioStreetBeach201707282200,07/28/2017 10:00 PM
Ohio Street Beach,23,5.5,,0.187,3,07/28/2017 11:00:00 PM,11.5,OhioStreetBeach201707282300,07/28/2017 11:00 PM
Ohio Street Beach,22.9,6,,0.187,3,07/29/2017 12:00:00 AM,11.5,OhioStreetBeach201707292400,07/29/2017 12:00 AM
Ohio Street Beach,22.8,4.96,,0.187,3,07/29/2017 01:00:00 AM,11.5,OhioStreetBeach201707290100,07/29/2017 1:00 AM
Ohio Street Beach,22.7,5.21,,0.187,3,07/29/2017 02:00:00 AM,11.5,OhioStreetBeach201707290200,07/29/2017 2:00 AM
Ohio Street Beach,22.6,4.57,,0.187,3,07/29/2017 03:00:00 AM,11.5,OhioStreetBeach201707290300,07/29/2017 3:00 AM
Ohio Street Beach,22.5,3.73,,0.187,3,07/29/2017 04:00:00 AM,11.5,OhioStreetBeach201707290400,07/29/2017 4:00 AM
Ohio Street Beach,22.4,3.82,,0.187,3,07/29/2017 05:00:00 AM,11.5,OhioStreetBeach201707290500,07/29/2017 5:00 AM
Ohio Street Beach,22.3,4.85,,0.187,3,07/29/2017 06:00:00 AM,11.5,OhioStreetBeach201707290600,07/29/2017 6:00 AM
Ohio Street Beach,22.2,3.15,,0.187,3,07/29/2017 07:00:00 AM,11.5,OhioStreetBeach201707290700,07/29/2017 7:00 AM
Ohio Street Beach,22.2,3.56,,0.187,3,07/29/2017 08:00:00 AM,11.5,OhioStreetBeach201707290800,07/29/2017 8:00 AM
Ohio Street Beach,22.4,3.17,,0.187,3,07/29/2017 09:00:00 AM,11.5,OhioStreetBeach201707290900,07/29/2017 9:00 AM
Ohio Street Beach,22.6,3.66,,0.187,3,07/29/2017 10:00:00 AM,11.5,OhioStreetBeach201707291000,07/29/2017 10:00 AM
Ohio Street Beach,22.8,3.24,,0.187,3,07/29/2017 11:00:00 AM,11.5,OhioStreetBeach201707291100,07/29/2017 11:00 AM
Ohio Street Beach,23.2,3.41,,0.187,3,07/29/2017 12:00:00 PM,11.5,OhioStreetBeach201707291200,07/29/2017 12:00 PM
Ohio Street Beach,23.6,3.84,,0.187,3,07/29/2017 01:00:00 PM,11.5,OhioStreetBeach201707291300,07/29/2017 1:00 PM
Ohio Street Beach,24.5,4.75,,0.187,3,07/29/2017 02:00:00 PM,11.5,OhioStreetBeach201707291400,07/29/2017 2:00 PM
Ohio Street Beach,24.9,4.35,,0.187,3,07/29/2017 03:00:00 PM,11.5,OhioStreetBeach201707291500,07/29/2017 3:00 PM
Ohio Street Beach,24.5,3.21,,0.187,3,07/29/2017 04:00:00 PM,11.5,OhioStreetBeach201707291600,07/29/2017 4:00 PM
Ohio Street Beach,23.9,3.48,,0.187,3,07/29/2017 05:00:00 PM,11.5,OhioStreetBeach201707291700,07/29/2017 5:00 PM
Ohio Street Beach,23.6,3.1,,0.187,3,07/29/2017 06:00:00 PM,11.5,OhioStreetBeach201707291800,07/29/2017 6:00 PM
Ohio Street Beach,23.4,3.8,,0.187,3,07/29/2017 07:00:00 PM,11.5,OhioStreetBeach201707291900,07/29/2017 7:00 PM
Ohio Street Beach,23.4,4.85,,0.187,3,07/29/2017 08:00:00 PM,11.5,OhioStreetBeach201707292000,07/29/2017 8:00 PM
Ohio Street Beach,23.3,4.57,,0.187,3,07/29/2017 09:00:00 PM,11.5,OhioStreetBeach201707292100,07/29/2017 9:00 PM
Ohio Street Beach,23.2,4.3,,0.187,3,07/29/2017 10:00:00 PM,11.5,OhioStreetBeach201707292200,07/29/2017 10:00 PM
Ohio Street Beach,23.1,4.25,,0.187,3,07/29/2017 11:00:00 PM,11.5,OhioStreetBeach201707292300,07/29/2017 11:00 PM
Ohio Street Beach,23,3.85,,0.187,3,07/30/2017 12:00:00 AM,11.5,OhioStreetBeach201707302400,07/30/2017 12:00 AM
Ohio Street Beach,22.5,3.76,,0.187,3,07/30/2017 03:00:00 AM,11.4,OhioStreetBeach201707300300,07/30/2017 3:00 AM
Ohio Street Beach,22.5,3.66,,0.187,3,07/30/2017 04:00:00 AM,11.4,OhioStreetBeach201707300400,07/30/2017 4:00 AM
Ohio Street Beach,22.5,3.8,,0.187,3,07/30/2017 05:00:00 AM,11.4,OhioStreetBeach201707300500,07/30/2017 5:00 AM
Ohio Street Beach,22.4,3.77,,0.187,3,07/30/2017 06:00:00 AM,11.4,OhioStreetBeach201707300600,07/30/2017 6:00 AM
Ohio Street Beach,22.4,3.6,,0.187,3,07/30/2017 07:00:00 AM,11.4,OhioStreetBeach201707300700,07/30/2017 7:00 AM
Ohio Street Beach,22.5,4.14,,0.187,3,07/30/2017 08:00:00 AM,11.4,OhioStreetBeach201707300800,07/30/2017 8:00 AM
Ohio Street Beach,22.6,3.58,,0.187,3,07/30/2017 09:00:00 AM,11.4,OhioStreetBeach201707300900,07/30/2017 9:00 AM
Ohio Street Beach,22.8,3.83,,0.187,3,07/30/2017 10:00:00 AM,11.4,OhioStreetBeach201707301000,07/30/2017 10:00 AM
Ohio Street Beach,23.1,3.5,,0.187,3,07/30/2017 11:00:00 AM,11.4,OhioStreetBeach201707301100,07/30/2017 11:00 AM
Ohio Street Beach,23.3,3.15,,0.187,3,07/30/2017 12:00:00 PM,11.4,OhioStreetBeach201707301200,07/30/2017 12:00 PM
Ohio Street Beach,24.5,3.39,,0.187,3,07/30/2017 01:00:00 PM,11.4,OhioStreetBeach201707301300,07/30/2017 1:00 PM
Ohio Street Beach,24.7,3.18,,0.187,3,07/30/2017 02:00:00 PM,11.4,OhioStreetBeach201707301400,07/30/2017 2:00 PM
Ohio Street Beach,25.2,3.68,,0.187,3,07/30/2017 03:00:00 PM,11.4,OhioStreetBeach201707301500,07/30/2017 3:00 PM
Ohio Street Beach,25.3,3.17,,0.187,3,07/30/2017 04:00:00 PM,11.4,OhioStreetBeach201707301600,07/30/2017 4:00 PM
Ohio Street Beach,25.3,3.11,,0.187,3,07/30/2017 05:00:00 PM,11.4,OhioStreetBeach201707301700,07/30/2017 5:00 PM
